user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,hesitant_users,hesitation_score
896.0,27.0,Male,Mobile,18.93,11.0,9.0,4.0,1.0,1.0,0.0,16.46,9.07,1.0,0,6.14771601363719
897.0,22.0,Male,Desktop,4.76,2.0,14.0,2.0,0.0,1.0,0.0,6.23,17.1,1.0,0,0.15266150214720622
898.0,40.0,Male,Mobile,15.76,4.0,5.0,2.0,0.0,1.0,0.0,0.61,4.65,1.0,0,3.315417099883635
899.0,27.0,Male,Mobile,28.01,12.0,9.0,0.0,1.0,1.0,1.0,14.22,74.12,1.0,0,1.3272834707686654
900.0,19.0,Female,Mobile,17.09,2.0,12.0,2.0,0.0,0.0,1.0,23.32,12.68,1.0,0,0.7394769135077567
902.0,57.0,Female,Desktop,10.68,6.0,9.0,1.0,1.0,1.0,0.0,6.87,55.54,1.0,0,0.3333524996142351
903.0,19.0,Female,Desktop,10.51,16.0,0.0,0.0,1.0,1.0,0.0,8.38,63.33,1.0,0,0.7738318020950324
904.0,37.0,Female,Tablet,12.62,2.0,8.0,8.0,0.0,1.0,1.0,17.04,50.87,1.0,0,0.1409506857994808
905.0,18.0,Female,Desktop,21.48,14.0,10.0,4.0,1.0,1.0,0.0,12.54,1.3,1.0,0,38.892046631447236
906.0,54.0,Female,Mobile,17.41,12.0,6.0,7.0,0.0,0.0,0.0,23.73,25.32,1.0,0,2.357557040071974
907.0,26.0,Female,Tablet,27.84,19.0,4.0,3.0,0.0,0.0,1.0,29.92,88.5,1.0,1,1.754394326210404
908.0,34.0,Male,Desktop,1.74,3.0,5.0,7.0,1.0,1.0,0.0,2.01,92.93,1.0,0,0.01272526514948511
909.0,26.0,Male,Mobile,21.54,19.0,2.0,4.0,1.0,0.0,0.0,23.58,9.72,1.0,0,11.35344709555069
910.0,28.0,Male,Desktop,10.58,11.0,12.0,5.0,1.0,1.0,1.0,11.45,95.26,1.0,0,0.3558605075695683
911.0,32.0,Male,Tablet,6.23,4.0,8.0,5.0,0.0,0.0,0.0,14.305,67.05,1.0,0,0.10513324255690168
912.0,41.0,Male,Desktop,15.8,17.0,1.0,5.0,1.0,0.0,0.0,11.63,92.26,1.0,0,0.8529928419814456
913.0,39.0,Female,Mobile,15.65,17.0,11.0,1.0,0.0,1.0,1.0,14.305,40.12,1.0,0,1.9209635546462176
914.0,52.0,Male,Desktop,4.97,10.0,9.0,9.0,1.0,1.0,0.0,4.48,10.17,1.0,0,1.3198394955761825
915.0,47.0,Male,Mobile,6.85,5.0,0.0,9.0,0.0,0.0,1.0,7.13,30.25,1.0,0,0.3222392814213569
916.0,48.0,Male,Mobile,12.84,19.0,13.0,8.0,0.0,0.0,1.0,9.67,68.97,1.0,0,1.0334241242305802
917.0,22.0,Female,Mobile,12.86,19.0,14.0,6.0,1.0,0.0,1.0,12.39,79.52,1.0,0,0.8989265565892882
918.0,31.0,Female,Mobile,10.21,9.0,0.0,2.0,0.0,0.0,0.0,6.57,5.01,1.0,0,4.544634375987748
920.0,26.0,Male,Mobile,1.13,9.0,1.0,3.0,0.0,1.0,1.0,1.64,6.44,1.0,0,0.40283922152694834
921.0,51.0,Male,Desktop,29.14,14.0,5.0,7.0,1.0,1.0,0.0,35.64,86.36,1.0,0,1.3854217353996425
922.0,29.0,Male,Desktop,28.36,5.0,5.0,8.0,0.0,0.0,0.0,28.31,47.63,1.0,0,0.8636355918789566
923.0,52.0,Male,Mobile,15.03,2.0,8.0,9.0,1.0,0.0,0.0,15.8,91.48,1.0,0,0.09288922812813194
924.0,52.0,Male,Mobile,29.86,15.0,9.0,1.0,0.0,0.0,1.0,30.19,7.86,1.0,1,15.035096385311558
925.0,18.0,Female,Mobile,20.54,16.0,7.0,5.0,0.0,1.0,0.0,28.73,33.05,1.0,1,2.8674503640502795
926.0,57.0,Male,Tablet,3.0,19.0,3.0,7.0,1.0,1.0,0.0,3.82,67.65,1.0,0,0.2431964210444833
927.0,39.0,Female,Mobile,4.41,1.0,7.0,2.0,0.0,1.0,1.0,3.64,29.36,1.0,0,0.039405027114457786
928.0,46.0,Male,Desktop,27.57,12.0,3.0,8.0,0.0,0.0,1.0,19.8,84.16,1.0,0,1.151909072741661
929.0,25.0,Female,Desktop,19.27,19.0,2.0,3.0,0.0,0.0,1.0,10.92,98.68,1.0,0,1.0888807589795446
930.0,28.0,Female,Mobile,25.45,15.0,3.0,4.0,1.0,1.0,0.0,16.49,28.12,1.0,0,3.896120158547762
931.0,58.0,Female,Desktop,27.05,5.0,0.0,6.0,1.0,1.0,1.0,26.78,36.11,1.0,0,1.080407249216042
932.0,54.0,Female,Desktop,13.99,1.0,8.0,4.0,1.0,1.0,0.0,9.83,96.73,1.0,0,0.03877809480965353
933.0,31.0,Male,Mobile,2.41,11.0,10.0,3.0,0.0,1.0,1.0,1.96,35.81,1.0,0,0.2104389087799748
934.0,47.0,Male,Mobile,6.46,9.0,14.0,3.0,1.0,0.0,0.0,4.09,55.6,1.0,0,0.3017746591172354
935.0,52.0,Male,Mobile,2.93,7.0,4.0,4.0,0.0,1.0,1.0,4.17,76.92,1.0,0,0.07449718767997818
936.0,38.0,Female,Mobile,6.47,2.0,6.0,2.0,0.0,0.0,1.0,3.45,43.83,1.0,0,0.0820614965187976
937.0,54.0,Male,Mobile,12.91,17.0,2.0,8.0,0.0,0.0,0.0,11.0,37.26,1.0,0,1.7026643603604599
938.0,22.0,Male,Mobile,4.43,16.0,4.0,1.0,1.0,0.0,1.0,3.36,49.56,1.0,0,0.4132403540782034
939.0,36.0,Male,Mobile,5.84,16.0,12.0,6.0,1.0,0.0,1.0,2.97,77.95,1.0,0,0.3482795237773799
940.0,31.0,Male,Tablet,13.93,14.0,9.0,3.0,1.0,0.0,1.0,19.9,31.22,1.0,0,1.7968144663421246
941.0,43.0,Female,Mobile,10.86,2.0,13.0,7.0,0.0,0.0,1.0,8.84,35.08,1.0,0,0.17527910008609424
942.0,21.0,Female,Mobile,14.56,19.0,3.0,6.0,1.0,0.0,1.0,14.59,18.91,1.0,0,4.129641556867659
943.0,42.0,Male,Mobile,13.45,3.0,7.0,7.0,1.0,1.0,0.0,14.56,70.16,1.0,0,0.16487788583529792
944.0,59.0,Male,Mobile,19.69,8.0,4.0,3.0,0.0,1.0,1.0,21.87,89.95,1.0,0,0.511423716371901
945.0,42.0,Male,Mobile,28.18,19.0,1.0,1.0,1.0,1.0,1.0,27.06,18.57,1.0,0,8.135221895563385
946.0,35.0,Female,Mobile,4.13,16.0,2.0,6.0,1.0,1.0,1.0,4.52,3.46,1.0,0,4.403811500607156
947.0,57.0,Female,Mobile,3.88,4.0,7.0,8.0,1.0,0.0,1.0,4.86,38.13,1.0,0,0.11418439324731794
948.0,25.0,Female,Desktop,25.73,8.0,2.0,5.0,1.0,0.0,0.0,37.36,41.02,1.0,0,1.453471396464078
949.0,56.0,Male,Tablet,15.69,1.0,14.0,6.0,1.0,0.0,0.0,18.15,64.59,1.0,0,0.06735588208572453
951.0,31.0,Female,Mobile,7.25,10.0,4.0,1.0,0.0,1.0,0.0,6.85,82.15,1.0,0,0.2555777360898841
952.0,49.0,Female,Desktop,25.04,1.0,6.0,8.0,0.0,0.0,0.0,30.29,57.4,1.0,0,0.12374579090053854
953.0,55.0,Male,Desktop,27.79,18.0,9.0,4.0,0.0,1.0,0.0,31.32,54.6,1.0,1,2.672617985747788
954.0,50.0,Female,Mobile,19.43,4.0,8.0,2.0,1.0,0.0,1.0,17.88,31.64,1.0,0,0.704548730509249
955.0,40.0,Male,Tablet,4.07,14.0,6.0,3.0,1.0,1.0,1.0,3.4,36.53,1.0,0,0.4478540243239583
956.0,32.0,Male,Mobile,26.96,8.0,13.0,3.0,0.0,1.0,1.0,40.26,5.54,1.0,0,9.80691464189119
957.0,50.0,Male,Mobile,23.98,18.0,5.0,8.0,0.0,1.0,1.0,30.38,75.38,1.0,1,1.6773599181810626
958.0,42.0,Male,Desktop,22.78,7.0,11.0,4.0,1.0,0.0,0.0,16.1,60.47,1.0,0,0.7679086747021022
959.0,34.0,Female,Tablet,2.07,3.0,12.0,1.0,1.0,1.0,0.0,1.64,97.64,1.0,0,0.014921587689094884
962.0,31.0,Male,Mobile,7.45,15.0,7.0,7.0,1.0,0.0,0.0,6.04,91.95,1.0,0,0.3538500967172966
963.0,57.0,Female,Mobile,17.74,8.0,0.0,4.0,1.0,1.0,0.0,15.33,71.17,1.0,0,0.5811927142462325
965.0,56.0,Female,Desktop,20.18,17.0,1.0,7.0,0.0,1.0,1.0,13.85,63.22,1.0,1,1.5853565165841945
966.0,23.0,Female,Desktop,18.63,10.0,14.0,3.0,1.0,0.0,0.0,18.84,54.54,1.0,0,0.9940671382413214
967.0,23.0,Female,Desktop,4.14,11.0,12.0,6.0,0.0,1.0,0.0,5.24,49.93,1.0,0,0.26219690794827116
968.0,20.0,Male,Tablet,20.02,16.0,8.0,8.0,0.0,1.0,1.0,21.3,55.3,1.0,1,1.6887545342146315
969.0,24.0,Female,Mobile,27.79,16.0,7.0,9.0,1.0,0.0,0.0,32.12,46.06,1.0,0,2.8069637319391876
970.0,25.0,Male,Desktop,5.67,4.0,8.0,3.0,0.0,1.0,1.0,6.21,69.18,1.0,0,0.09233165948812487
971.0,59.0,Male,Desktop,18.31,5.0,8.0,8.0,1.0,1.0,0.0,10.23,1.49,1.0,0,10.933938883245988
972.0,39.0,Male,Mobile,10.91,10.0,13.0,3.0,1.0,0.0,1.0,7.51,18.86,1.0,0,1.6304272618256412
973.0,46.0,Female,Desktop,14.33,14.0,12.0,0.0,0.0,0.0,1.0,12.19,36.54,1.0,0,1.5860159496371224
974.0,50.0,Female,Mobile,9.32,9.0,1.0,3.0,0.0,1.0,0.0,12.95,45.27,1.0,0,0.5354895880986019
975.0,47.0,Male,Desktop,11.27,18.0,1.0,1.0,0.0,0.0,1.0,9.56,13.05,1.0,0,4.291447666725588
976.0,56.0,Female,Mobile,1.84,6.0,8.0,5.0,1.0,0.0,1.0,1.52,82.01,1.0,0,0.03575756395965093
977.0,44.0,Female,Mobile,29.47,11.0,1.0,7.0,1.0,1.0,1.0,17.11,92.94,1.0,0,1.0227688754837947
978.0,53.0,Female,Desktop,19.12,10.0,3.0,5.0,1.0,0.0,1.0,28.15,75.12,1.0,0,0.7434291623701421
979.0,46.0,Male,Desktop,15.52,9.0,1.0,8.0,1.0,0.0,0.0,19.84,92.88,1.0,0,0.4388118220986013
980.0,55.0,Female,Mobile,12.13,3.0,0.0,5.0,0.0,1.0,1.0,15.36,74.32,1.0,0,0.13992063222172266
981.0,50.0,Female,Mobile,16.64,16.0,11.0,6.0,0.0,1.0,1.0,14.7,44.11,1.0,0,1.7519697112341648
983.0,44.0,Female,Mobile,11.44,15.0,10.0,7.0,1.0,0.0,0.0,8.73,16.64,1.0,0,2.8901196500932183
984.0,50.0,Male,Desktop,14.45,2.0,13.0,1.0,1.0,1.0,1.0,19.55,8.64,1.0,0,0.8880384302744561
985.0,21.0,Female,Tablet,9.0,17.0,9.0,1.0,0.0,1.0,1.0,6.12,21.96,1.0,0,1.9785796147227512
986.0,39.0,Female,Mobile,6.22,19.0,6.0,7.0,1.0,1.0,0.0,8.67,53.21,1.0,0,0.6447278857447959
987.0,19.0,Female,Desktop,17.14,16.0,11.0,5.0,1.0,1.0,0.0,17.75,13.49,1.0,0,5.626489144500547
988.0,27.0,Female,Mobile,25.44,19.0,10.0,1.0,0.0,1.0,1.0,30.9,95.12,1.0,1,1.4921728647871189
989.0,22.0,Female,Desktop,5.43,17.0,4.0,5.0,0.0,0.0,0.0,5.18,21.85,1.0,0,1.1979906259191346
990.0,27.0,Female,Mobile,1.95,4.0,2.0,7.0,1.0,0.0,1.0,2.79,83.36,1.0,0,0.0236988626690701
991.0,50.0,Male,Mobile,8.16,18.0,7.0,5.0,1.0,0.0,1.0,6.04,49.315,1.0,0,0.8646213007967448
992.0,55.0,Female,Desktop,29.41,4.0,4.0,8.0,0.0,1.0,0.0,31.54,14.12,1.0,0,2.310772154063182
993.0,30.0,Female,Mobile,25.03,3.0,0.0,5.0,1.0,1.0,1.0,14.24,71.07,1.0,0,0.30614630571998613
994.0,48.0,Female,Desktop,18.28,18.0,8.0,2.0,0.0,1.0,0.0,17.92,82.41,1.0,0,1.1697369790918881
995.0,53.0,Male,Desktop,27.95,10.0,13.0,8.0,0.0,0.0,0.0,41.16,88.43,1.0,0,0.9259455239650761
996.0,41.0,Male,Mobile,13.91,9.0,13.0,9.0,0.0,0.0,0.0,8.18,95.4,1.0,0,0.38252557055147285
997.0,32.0,Male,Mobile,29.52,15.0,4.0,4.0,1.0,1.0,0.0,29.72,93.01,1.0,0,1.3974001989162603
998.0,46.0,Female,Desktop,9.59,9.0,2.0,5.0,0.0,0.0,1.0,10.57,31.11,1.0,0,0.795823936387757
999.0,25.0,Male,Desktop,7.97,14.0,5.0,3.0,0.0,1.0,1.0,11.41,26.77,1.0,0,1.1914994756238033
1000.0,22.0,Male,Mobile,19.5,2.0,7.0,2.0,0.0,0.0,1.0,15.55,39.75,1.0,0,0.2809049341766479
1001.0,46.0,Male,Mobile,11.97,18.0,1.0,9.0,0.0,0.0,1.0,12.01,46.5,1.0,0,1.345596539768813
1002.0,21.0,Male,Desktop,19.16,13.0,10.0,4.0,1.0,1.0,1.0,28.49,23.39,1.0,0,3.0342496931310845
1003.0,29.0,Female,Mobile,9.84,16.0,13.0,2.0,0.0,1.0,0.0,12.49,8.61,1.0,0,4.869912339683203
1004.0,19.0,Male,Mobile,18.92,6.0,2.0,1.0,0.0,1.0,1.0,24.79,65.66,1.0,0,0.5028054032430598
1005.0,44.0,Female,Mobile,9.0,16.0,6.0,5.0,0.0,1.0,1.0,11.52,17.42,1.0,0,2.3218286653725815
1006.0,48.0,Female,Desktop,2.48,4.0,1.0,7.0,1.0,1.0,0.0,2.52,91.49,1.0,0,0.028099880892491238
1007.0,53.0,Female,Desktop,27.45,10.0,10.0,2.0,1.0,0.0,1.0,25.65,28.77,1.0,0,2.7392341945498826
1008.0,53.0,Male,Tablet,26.61,19.0,10.0,5.0,0.0,0.0,0.0,20.09,19.77,1.0,1,7.237730843035401
1009.0,43.0,Female,Desktop,29.15,11.0,7.0,8.0,0.0,0.0,0.0,28.16,19.42,1.0,0,4.667563660919527
1010.0,44.0,Male,Tablet,21.78,5.0,4.0,0.0,0.0,1.0,1.0,11.34,28.95,1.0,0,1.0778756012308366
1011.0,22.0,Male,Mobile,20.8,18.0,8.0,2.0,0.0,1.0,0.0,12.42,61.22,1.0,1,1.7862820684744645
1012.0,37.0,Male,Desktop,17.21,3.0,13.0,1.0,1.0,1.0,1.0,13.55,97.83,1.0,0,0.15160404453679022
1013.0,28.0,Male,Mobile,4.65,8.0,6.0,7.0,0.0,0.0,0.0,3.88,48.63,1.0,0,0.21917371300864838
1014.0,27.0,Female,Desktop,6.49,11.0,13.0,8.0,1.0,1.0,1.0,7.84,59.97,1.0,0,0.34452220838506487
1015.0,57.0,Female,Mobile,9.39,19.0,13.0,9.0,0.0,1.0,0.0,6.31,49.315,1.0,0,1.0510425120247024
1016.0,55.0,Female,Mobile,26.81,3.0,12.0,5.0,1.0,0.0,1.0,34.74,33.4,1.0,0,0.6917430638017548
1017.0,23.0,Female,Desktop,6.02,12.0,2.0,2.0,1.0,0.0,1.0,7.83,17.99,1.0,0,1.1278675923858836
1018.0,25.0,Male,Desktop,27.76,15.0,1.0,9.0,1.0,1.0,1.0,30.18,49.315,1.0,0,2.4581590378775915
1019.0,40.0,Male,Mobile,16.16,16.0,9.0,7.0,1.0,0.0,0.0,16.02,31.87,1.0,0,2.3362716158163375
1020.0,43.0,Male,Desktop,21.75,5.0,8.0,9.0,1.0,0.0,1.0,21.04,86.61,1.0,0,0.36546323117587953
1021.0,29.0,Male,Mobile,4.2,19.0,8.0,6.0,1.0,1.0,0.0,3.87,97.79,1.0,0,0.23649564729427927
1022.0,43.0,Female,Mobile,8.8,6.0,8.0,1.0,0.0,0.0,1.0,5.18,68.83,1.0,0,0.22112980252370237
1023.0,30.0,Male,Desktop,28.8,12.0,7.0,6.0,1.0,0.0,0.0,33.28,65.38,1.0,0,1.5450284814382729
1024.0,57.0,Female,Mobile,8.72,19.0,2.0,5.0,1.0,1.0,1.0,9.39,71.42,1.0,0,0.6767748024900324
1025.0,35.0,Male,Tablet,9.6,9.0,0.0,7.0,0.0,0.0,1.0,4.95,46.77,1.0,0,0.5342487184266868
1026.0,42.0,Male,Mobile,6.73,18.0,8.0,4.0,1.0,0.0,0.0,4.73,62.88,1.0,0,0.5603388735586161
1027.0,50.0,Male,Desktop,4.74,3.0,6.0,8.0,0.0,0.0,0.0,4.44,7.13,1.0,0,0.516521720505033
1028.0,57.0,Male,Desktop,7.76,14.0,1.0,2.0,1.0,1.0,1.0,10.87,49.34,1.0,0,0.6382081982559309
1029.0,29.0,Female,Mobile,19.63,5.0,5.0,6.0,1.0,1.0,1.0,29.25,33.24,1.0,0,0.848950068975247
1030.0,53.0,Female,Mobile,14.21,5.0,10.0,7.0,1.0,0.0,1.0,17.78,5.32,1.0,0,3.3405745780547043
1031.0,21.0,Female,Desktop,17.06,4.0,8.0,0.0,0.0,1.0,0.0,21.31,54.48,1.0,0,0.36210047165738535
1032.0,22.0,Female,Desktop,4.55,16.0,7.0,5.0,1.0,0.0,0.0,4.16,36.03,1.0,0,0.5810455987421205
1033.0,54.0,Male,Mobile,24.26,13.0,10.0,1.0,1.0,0.0,1.0,25.98,59.06,1.0,0,1.5583246246410398
1034.0,25.0,Male,Mobile,23.74,8.0,11.0,5.0,0.0,1.0,1.0,17.4,51.32,1.0,0,1.0760636992479418
1035.0,59.0,Female,Mobile,1.63,16.0,5.0,5.0,1.0,1.0,1.0,2.02,27.62,1.0,0,0.26727871178131263
1036.0,45.0,Female,Mobile,12.12,2.0,5.0,2.0,1.0,1.0,0.0,6.78,54.0,1.0,0,0.12730378675517123
1037.0,48.0,Male,Mobile,2.99,8.0,7.0,5.0,1.0,1.0,0.0,2.74,37.88,1.0,0,0.17921509037650019
1038.0,26.0,Male,Mobile,23.97,3.0,8.0,6.0,0.0,0.0,0.0,31.91,92.11,1.0,0,0.2259462180400215
1039.0,46.0,Female,Desktop,22.38,9.0,7.0,8.0,1.0,0.0,0.0,33.12,37.56,1.0,0,1.5501334431159557
1040.0,31.0,Female,Desktop,27.16,11.0,0.0,9.0,1.0,0.0,0.0,32.5,4.01,1.0,0,17.736190491361388
1041.0,57.0,Female,Tablet,7.86,1.0,14.0,1.0,1.0,1.0,0.0,5.48,76.36,1.0,0,0.026418498132034948
1043.0,39.0,Female,Tablet,6.35,8.0,5.0,5.0,0.0,1.0,0.0,6.73,16.94,1.0,0,0.8385768910354627
1044.0,28.0,Female,Mobile,11.77,16.0,7.0,1.0,1.0,1.0,1.0,17.25,97.28,1.0,0,0.5662260710990684
1045.0,39.0,Female,Desktop,16.15,10.0,14.0,7.0,1.0,0.0,1.0,21.64,61.72,1.0,0,0.7622044325738614
1046.0,18.0,Female,Tablet,2.55,2.0,3.0,3.0,0.0,0.0,0.0,1.4,84.74,1.0,0,0.013888101268518142
1047.0,54.0,Female,Desktop,21.73,16.0,11.0,7.0,1.0,1.0,0.0,15.65,47.29,1.0,0,2.1380541563299
1048.0,38.0,Male,Mobile,16.76,4.0,3.0,6.0,0.0,1.0,0.0,22.49,62.25,1.0,0,0.31150621191336486
1049.0,43.0,Female,Desktop,25.04,19.0,12.0,6.0,0.0,0.0,0.0,36.87,84.11,1.0,1,1.6591313168060382
1050.0,53.0,Male,Tablet,8.88,9.0,1.0,6.0,0.0,1.0,1.0,7.06,98.28,1.0,0,0.23566919848688755
1051.0,40.0,Female,Desktop,27.2,3.0,9.0,1.0,0.0,1.0,1.0,32.39,18.48,1.0,0,1.2423420843386834
1052.0,18.0,Female,Mobile,29.96,11.0,0.0,5.0,1.0,0.0,1.0,24.2,89.87,1.0,0,1.0750968855779948
1053.0,57.0,Female,Desktop,27.66,8.0,9.0,1.0,1.0,0.0,1.0,14.97,66.73,1.0,0,0.9681115558115315
1054.0,32.0,Male,Tablet,23.56,7.0,8.0,2.0,1.0,0.0,1.0,31.32,94.69,1.0,0,0.5089074030886858
1055.0,38.0,Male,Mobile,24.56,1.0,6.0,9.0,1.0,1.0,0.0,30.43,31.81,1.0,0,0.2188778989424349
1056.0,26.0,Male,Desktop,17.64,8.0,8.0,6.0,0.0,1.0,0.0,9.76,24.26,1.0,0,1.6581662402925155
1057.0,26.0,Female,Mobile,6.51,17.0,12.0,6.0,1.0,1.0,0.0,4.2,36.55,1.0,0,0.8729691956866394
1058.0,27.0,Female,Desktop,20.63,11.0,14.0,6.0,0.0,1.0,0.0,30.94,88.45,1.0,0,0.7509034124440375
1059.0,43.0,Male,Desktop,21.67,7.0,1.0,3.0,1.0,1.0,1.0,24.94,45.96,1.0,0,0.9571360478983773
1060.0,58.0,Male,Mobile,29.58,9.0,9.0,4.0,1.0,0.0,1.0,38.47,49.315,1.0,0,1.5702193771666921
1061.0,52.0,Female,Mobile,16.7,14.0,12.0,6.0,0.0,0.0,1.0,14.305,24.23,1.0,0,2.7529346770977696
1062.0,42.0,Male,Mobile,8.87,5.0,4.0,7.0,1.0,0.0,0.0,9.03,22.05,1.0,0,0.5685822247388361
1063.0,43.0,Female,Mobile,20.83,18.0,14.0,2.0,1.0,0.0,1.0,23.33,67.84,1.0,0,1.6164716819167375
1064.0,28.0,Male,Mobile,29.4,13.0,14.0,5.0,0.0,1.0,0.0,38.4,29.17,1.0,1,3.764829001318278
1065.0,55.0,Male,Desktop,6.14,5.0,1.0,8.0,1.0,0.0,1.0,5.15,12.92,1.0,0,0.6522897781049692
1066.0,19.0,Male,Mobile,10.45,8.0,9.0,9.0,1.0,0.0,1.0,12.25,37.59,1.0,0,0.6406593743229902
1067.0,24.0,Female,Mobile,16.71,15.0,6.0,4.0,1.0,0.0,1.0,21.32,26.62,1.0,0,2.6958764870565943
1068.0,35.0,Female,Tablet,5.94,4.0,8.0,3.0,0.0,0.0,0.0,7.75,41.3,1.0,0,0.1632923029971775
1069.0,44.0,Male,Mobile,1.64,1.0,2.0,8.0,1.0,1.0,1.0,1.64,18.65,1.0,0,0.021021378661070362
1070.0,51.0,Female,Mobile,10.77,6.0,13.0,3.0,0.0,1.0,0.0,10.48,95.7,1.0,0,0.1949896633611927
1071.0,39.0,Female,Desktop,26.1,19.0,0.0,2.0,0.0,0.0,0.0,15.78,80.16,1.0,1,1.8138874345047937
1072.0,34.0,Female,Desktop,2.26,12.0,3.0,6.0,1.0,1.0,0.0,2.25,84.09,1.0,0,0.09100854180356024
1073.0,41.0,Female,Tablet,13.44,7.0,3.0,4.0,1.0,0.0,1.0,16.15,29.78,1.0,0,0.9054726608228882
1074.0,42.0,Male,Tablet,23.1,13.0,10.0,0.0,0.0,1.0,1.0,32.82,85.68,1.0,1,1.0268287874681974
1075.0,24.0,Female,Desktop,28.64,7.0,5.0,7.0,1.0,0.0,1.0,17.91,59.08,1.0,0,0.9888744746141416
1076.0,23.0,Female,Mobile,29.58,9.0,4.0,0.0,1.0,1.0,1.0,43.45,5.67,1.0,0,11.869827418359451
1077.0,41.0,Male,Mobile,13.24,1.0,11.0,8.0,0.0,0.0,0.0,14.305,15.33,1.0,0,0.2373891939261672
1078.0,50.0,Female,Mobile,28.56,13.0,12.0,0.0,1.0,1.0,1.0,19.3,44.6,1.0,0,2.4183680500646254
1079.0,46.0,Female,Mobile,2.03,19.0,4.0,3.0,1.0,1.0,0.0,1.25,39.38,1.0,0,0.28034584045899025
1080.0,39.0,Female,Desktop,22.63,1.0,8.0,9.0,0.0,1.0,0.0,33.72,79.53,1.0,0,0.0797908604236538
1081.0,43.0,Male,Desktop,19.64,19.0,12.0,3.0,0.0,1.0,1.0,20.84,49.315,1.0,0,2.2025024196252323
1082.0,45.0,Male,Mobile,8.24,18.0,10.0,8.0,1.0,0.0,0.0,6.35,86.49,1.0,0,0.5005174749362473
1083.0,38.0,Female,Desktop,15.71,5.0,0.0,0.0,1.0,1.0,0.0,12.84,37.53,1.0,0,0.6026722405117437
1084.0,24.0,Female,Mobile,4.76,3.0,7.0,9.0,0.0,0.0,1.0,6.9,63.58,1.0,0,0.061973676014377414
1085.0,34.0,Male,Mobile,26.28,2.0,7.0,8.0,1.0,1.0,0.0,36.79,49.71,1.0,0,0.3045334029029808
1086.0,37.0,Male,Desktop,11.38,10.0,10.0,3.0,1.0,1.0,1.0,9.67,88.89,1.0,0,0.372809720186352
1087.0,58.0,Male,Mobile,19.16,6.0,7.0,6.0,1.0,0.0,1.0,10.8,88.9,1.0,0,0.37660637668141766
1088.0,37.0,Female,Mobile,5.6,19.0,12.0,8.0,1.0,0.0,0.0,7.47,5.39,1.0,0,4.9496636331868515
1089.0,39.0,Female,Mobile,6.98,17.0,11.0,6.0,0.0,1.0,1.0,9.87,57.21,1.0,0,0.6026157759614583
1090.0,45.0,Male,Mobile,29.77,19.0,13.0,1.0,1.0,1.0,0.0,39.82,49.315,1.0,0,3.3404818209904388
1091.0,39.0,Female,Mobile,22.84,13.0,12.0,5.0,0.0,1.0,1.0,32.27,77.04,1.0,1,1.1280484962273947
1092.0,24.0,Female,Tablet,28.9,17.0,2.0,5.0,1.0,1.0,1.0,31.09,19.58,1.0,0,7.098022133664767
1093.0,18.0,Female,Mobile,9.58,18.0,9.0,2.0,1.0,0.0,1.0,12.83,69.5,1.0,0,0.7238348487619642
1094.0,49.0,Female,Mobile,5.77,11.0,7.0,3.0,0.0,0.0,1.0,8.33,73.86,1.0,0,0.24841753699017438
1095.0,30.0,Female,Desktop,15.59,10.0,1.0,5.0,0.0,1.0,1.0,21.67,2.67,1.0,0,12.633335394545709
1096.0,47.0,Female,Tablet,15.35,11.0,7.0,5.0,0.0,1.0,0.0,16.69,43.13,1.0,0,1.1344384702822996
1097.0,40.0,Female,Mobile,6.07,19.0,11.0,0.0,0.0,0.0,1.0,7.57,97.89,1.0,0,0.3431363922484742
1098.0,36.0,Male,Mobile,22.26,10.0,7.0,9.0,1.0,0.0,0.0,27.19,30.06,1.0,0,2.1282191134533357
1099.0,49.0,Male,Desktop,11.49,3.0,14.0,7.0,0.0,1.0,1.0,14.97,88.45,1.0,0,0.11083120781643135
1100.0,47.0,Male,Desktop,6.4,6.0,13.0,8.0,0.0,1.0,0.0,4.66,58.69,1.0,0,0.18757374822907727
1101.0,46.0,Male,Mobile,10.63,7.0,2.0,1.0,0.0,1.0,0.0,5.34,29.65,1.0,0,0.7184131426103544
1102.0,46.0,Male,Desktop,17.35,5.0,3.0,3.0,0.0,1.0,0.0,17.52,83.6,1.0,0,0.30124073764507836
1103.0,47.0,Male,Mobile,22.07,9.0,8.0,5.0,1.0,1.0,0.0,27.93,99.07,1.0,0,0.5866791291727379
1104.0,33.0,Male,Mobile,14.97,10.0,7.0,1.0,0.0,1.0,0.0,9.36,74.2,1.0,0,0.5883988830550759
1105.0,57.0,Male,Mobile,16.24,14.0,14.0,6.0,0.0,1.0,1.0,16.77,6.13,1.0,0,9.482416612289397
1106.0,36.0,Male,Desktop,5.03,11.0,8.0,5.0,1.0,0.0,0.0,4.1,5.24,1.0,0,2.634011413587994
1107.0,35.0,Female,Mobile,27.53,17.0,9.0,7.0,1.0,0.0,0.0,36.84,49.16,1.0,0,2.771853984099117
1108.0,18.0,Female,Mobile,27.93,11.0,12.0,6.0,0.0,0.0,0.0,16.77,0.61,1.0,0,56.76458277381977
1109.0,31.0,Male,Mobile,20.82,7.0,8.0,9.0,1.0,0.0,1.0,28.06,67.59,1.0,0,0.6282943598953243
